10/29/2025                                                                                  Dynamic List Display                                                                                         1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
10/29/2025                                                                           Failed Back-flush report with values                                                                              1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Failed Back-flush report with values
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Plnt|Material      |      Quantity|EUn|     Amount|Created   |Time    |SPT|Created by|SLoc|Order  |MvT|Crcy|Error Message    |Assembly      |Assembly Material Number                |Backflush|MStatus|
| 1815|7137332090    |          600 |EA |     18.28 |10/26/2025|11:15:30|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          120 |EA |      3.66 |10/26/2025|10:45:21|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          240 |EA |      7.31 |10/26/2025|16:15:15|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/26/2025|15:45:40|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          120 |EA |      3.66 |10/26/2025|14:15:39|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/26/2025|23:45:19|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/26/2025|23:15:17|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/26/2025|22:15:40|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/26/2025|21:45:22|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          120 |EA |      3.66 |10/26/2025|21:15:16|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/26/2025|20:45:11|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/26/2025|19:45:25|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/26/2025|19:15:25|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/26/2025|18:45:21|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/26/2025|17:45:19|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          240 |EA |      7.31 |10/26/2025|17:15:46|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          120 |EA |      3.66 |10/27/2025|02:15:27|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/27/2025|01:45:23|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/27/2025|01:15:21|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          240 |EA |      7.31 |10/27/2025|00:45:34|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          240 |EA |      7.31 |10/27/2025|00:15:43|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          240 |EA |      7.31 |10/27/2025|05:15:45|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          120 |EA |      3.66 |10/27/2025|17:45:48|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/27/2025|17:15:44|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          240 |EA |      7.31 |10/27/2025|16:45:44|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/27/2025|16:15:46|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/27/2025|15:46:02|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/27/2025|15:15:28|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/27/2025|14:45:24|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/27/2025|14:15:34|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/27/2025|13:45:54|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/27/2025|13:16:09|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/27/2025|12:45:31|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          120 |EA |      3.66 |10/27/2025|12:16:05|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          240 |EA |      7.31 |10/27/2025|10:46:17|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          120 |EA |      3.66 |10/27/2025|09:15:33|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/27/2025|05:45:40|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/27/2025|06:15:41|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/27/2025|06:45:54|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          240 |EA |      7.31 |10/27/2025|07:15:52|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/27/2025|07:45:49|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/27/2025|08:45:32|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/27/2025|04:45:38|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          240 |EA |      7.31 |10/27/2025|03:45:26|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          720 |EA |     21.94 |10/27/2025|20:45:08|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          240 |EA |      7.31 |10/27/2025|19:45:50|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          240 |EA |      7.31 |10/27/2025|19:15:59|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          600 |EA |     18.28 |10/27/2025|18:45:51|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          360 |EA |     10.97 |10/27/2025|18:15:38|   |APP_BATCH |0054|7499158|261|    | Deficit quantity|7298482630    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          480 |EA |     14.63 |10/27/2025|02:45:39|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          120 |EA |      3.66 |10/27/2025|02:15:38|   |APP_BATCH |0054|7499170|261|    | Deficit quantity|7298482730    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137332090    |          120 |EA |      3.66 |10/27/2025|16:15:47|   |APP_BATCH |0054|7499181|261|    | Deficit quantity|7298483240    |Connector 28p 047 (1.2)+110+250 Black   |         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/08/2025|16:15:20|   |APP_BATCH |0053|7499039|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/08/2025|23:15:25|   |APP_BATCH |0053|7499039|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/08/2025|19:45:44|   |APP_BATCH |0053|7499039|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          106 |EA |     25.76 |10/08/2025|15:45:21|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/08/2025|23:15:26|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/08/2025|17:45:31|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/09/2025|00:45:38|   |APP_BATCH |0053|7499039|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/09/2025|00:45:39|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/09/2025|05:45:31|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/14/2025|12:15:42|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/14/2025|15:45:25|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/14/2025|10:45:21|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/14/2025|17:15:44|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/14/2025|22:15:24|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/14/2025|21:15:18|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/15/2025|00:15:34|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|7137900330    |          144 |EA |     35.00 |10/15/2025|02:45:26|   |APP_BATCH |0053|7499040|261|    | Deficit quantity|7297434040    |6P YESC 1.5MM SEALED MALE TRANSMISSION B|         |40     |
| 1815|71450198      |          720 |EA |     72.21 |10/20/2025|23:45:05|   |APP_BATCH |0053|7472971|261|    | Deficit quantity|72851203      |3P 9 5MM FEMALE TERMINAL HOLDER 180 DEGR|         |40     |
| 1815|71450198      |          720 |EA |     72.21 |10/20/2025|11:45:07|   |APP_BATCH |0053|7472971|261|    | Deficit quantity|72851203      |3P 9 5MM FEMALE TERMINAL HOLDER 180 DEGR|         |40     |
| 1815|71450198      |          720 |EA |     72.21 |10/21/2025|05:15:08|   |APP_BATCH |0053|7472971|261|    | Deficit quantity|72851203      |3P 9 5MM FEMALE TERMINAL HOLDER 180 DEGR|         |40     |
| 1815|71450198      |          720 |EA |     72.21 |10/21/2025|11:15:05|   |APP_BATCH |0053|7472971|261|    | Deficit quantity|72851203      |3P 9 5MM FEMALE TERMINAL HOLDER 180 DEGR|         |40     |
| 1815|71574121      |        1,040 |EA |     33.99 |10/17/2025|19:45:15|   |APP_BATCH |0053|7498548|261|    | Deficit quantity|7283706240    |Connector 6p 090 II Light Gray          |         |40     |
| 1815|71574121      |        1,040 |EA |     33.99 |10/19/2025|03:15:10|   |APP_BATCH |0053|7498548|261|    | Deficit quantity|7283706240    |Connector 6p 090 II Light Gray          |         |40     |
| 1815|71574121      |        1,040 |EA |     33.99 |10/19/2025|07:45:25|   |APP_BATCH |0053|7498548|261|    | Deficit quantity|7283706240    |Connector 6p 090 II Light Gray          |         |40     |
| 1815|71574121      |        1,040 |EA |     33.99 |10/20/2025|01:15:09|   |APP_BATCH |0053|7498548|261|    | Deficit quantity|7283706240    |Connector 6p 090 II Light Gray          |         |40     |
| 1815|71574121      |        1,040 |EA |     33.99 |10/23/2025|07:15:10|   |APP_BATCH |0053|7496491|261|    | Deficit quantity|72837062      |Connector 6p 090 II Natural             |         |40     |
| 1815|71574121      |        1,040 |EA |     33.99 |10/28/2025|14:45:12|   |APP_BATCH |0053|7498548|261|    | Deficit quantity|7283706240    |Connector 6p 090 II Light Gray          |         |40     |
| 1815|71574121      |        1,040 |EA |     33.99 |10/29/2025|00:15:16|   |APP_BATCH |0053|7498548|261|    | Deficit quantity|7283706240    |Connector 6p 090 II Light Gray          |         |40     |
| 1815|7158315660    |        1,000 |EA |     11.29 |10/25/2025|10:15:26|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        2,717 |EA |     30.67 |10/25/2025|04:15:14|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        1,200 |EA |     13.55 |10/25/2025|07:15:45|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        2,000 |EA |     22.58 |10/26/2025|15:45:25|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        1,000 |EA |     11.29 |10/26/2025|17:15:29|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        1,000 |EA |     11.29 |10/26/2025|19:15:13|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        1,000 |EA |     11.29 |10/26/2025|11:45:10|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        1,000 |EA |     11.29 |10/26/2025|13:45:08|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        1,000 |EA |     11.29 |10/26/2025|17:45:09|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        1,000 |EA |     11.29 |10/27/2025|11:15:27|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        1,000 |EA |     11.29 |10/27/2025|15:45:32|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        1,000 |EA |     11.29 |10/27/2025|14:45:11|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        2,000 |EA |     22.58 |10/27/2025|13:45:20|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        1,000 |EA |     11.29 |10/27/2025|16:15:22|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        1,000 |EA |     11.29 |10/27/2025|09:15:13|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|7158315660    |        3,000 |EA |     33.87 |10/27/2025|19:45:21|   |APP_BATCH |0053|7498488|261|    | Enter Batch     |7283607930    |Connector 2p 025 Black                  |         |40     |
| 1815|71584203      |          486 |EA |     11.47 |10/29/2025|07:45:16|   |APP_BATCH |0053|7498468|261|    | Deficit quantity|7283557710    |Connector 6p 110 Dark Gray              |         |40     |
| 1815|71584203      |          486 |EA |     11.47 |10/29/2025|07:45:28|   |APP_BATCH |0053|7498809|261|    | Deficit quantity|7287926610    |Connector 6p YESC Dark Gray             |         |40     |
| 1815|71584203      |          486 |EA |     11.47 |10/29/2025|07:45:29|   |APP_BATCH |0053|7498822|261|    | Deficit quantity|7287981410    |Connector 6p 110 Dark Gray              |         |40     |
| 1815|71584217      |        1,008 |EA |     40.06 |10/29/2025|06:15:42|   |APP_BATCH |0053|7498404|261|    | Deficit quantity|7283360110    |Connector 4p 250 Dark Gray              |         |40     |
| 1815|71584217      |          504 |EA |     20.03 |10/29/2025|09:15:11|   |APP_BATCH |0053|7498370|261|    | Deficit quantity|7283310810    |Connector 4p 250 Dark Gray              |         |40     |
| 1815|71584217      |          504 |EA |     20.03 |10/29/2025|09:15:11|   |APP_BATCH |0053|7498404|261|    | Deficit quantity|7283360110    |Connector 4p 250 Dark Gray              |         |40     |
| 1815|71584637      |          600 |EA |     15.17 |10/27/2025|11:15:10|   |APP_BATCH |0053|7496487|261|    | Deficit quantity|72835846      |Connector 18p 040 III+090 II Natural    |         |40     |
| 1815|71585766      |        3,600 |EA |     87.04 |10/25/2025|15:15:17|   |APP_BATCH |0053|7496474|261|    | Deficit quantity|72831556      |Connector 10p 040 III+090 II Natural    |         |40     |
| 1815|71585766      |        2,400 |EA |     58.02 |10/26/2025|09:15:16|   |APP_BATCH |0053|7496474|261|    | Deficit quantity|72831556      |Connector 10p 040 III+090 II Natural    |         |40     |
| 1815|71585766      |        2,400 |EA |     58.02 |10/27/2025|02:15:10|   |APP_BATCH |0053|7496474|261|    | Deficit quantity|72831556      |Connector 10p 040 III+090 II Natural    |         |40     |
| 1815|71585766      |        4,800 |EA |    116.05 |10/27/2025|19:45:09|   |APP_BATCH |0053|7496474|261|    | Deficit quantity|72831556      |Connector 10p 040 III+090 II Natural    |         |40     |
| 1815|71585766      |        1,200 |EA |     29.01 |10/27/2025|22:45:04|   |APP_BATCH |0053|7496474|261|    | Deficit quantity|72831556      |Connector 10p 040 III+090 II Natural    |         |40     |
| 1815|71585766      |        1,200 |EA |     29.01 |10/27/2025|23:15:06|   |APP_BATCH |0053|7496474|261|    | Deficit quantity|72831556      |Connector 10p 040 III+090 II Natural    |         |40     |
| 1815|71585766      |        1,200 |EA |     29.01 |10/28/2025|12:15:06|   |APP_BATCH |0053|7496474|261|    | Deficit quantity|72831556      |Connector 10p 040 III+090 II Natural    |         |40     |
| 1815|71585766      |        1,200 |EA |     29.01 |10/28/2025|10:15:07|   |APP_BATCH |0053|7496474|261|    | Deficit quantity|72831556      |Connector 10p 040 III+090 II Natural    |         |40     |
| 1815|71585766      |        2,400 |EA |     58.02 |10/28/2025|09:15:20|   |APP_BATCH |0053|7496474|261|    | Deficit quantity|72831556      |Connector 10p 040 III+090 II Natural    |         |40     |
| 1815|7158597450    |        1,716 |EA |     29.87 |10/27/2025|13:45:21|   |APP_BATCH |0053|7498508|261|    | Deficit quantity|7283644740    |Connector 14p YESC Kaizens Light Gray   |         |40     |
| 1815|7158597450    |        1,716 |EA |     29.87 |10/27/2025|15:45:33|   |APP_BATCH |0053|7498508|261|    | Deficit quantity|7283644740    |Connector 14p YESC Kaizens Light Gray   |         |40     |
| 1815|7158597450    |          858 |EA |     14.94 |10/28/2025|05:15:13|   |APP_BATCH |0053|7498508|261|    | Deficit quantity|7283644740    |Connector 14p YESC Kaizens Light Gray   |         |40     |
| 1815|7158597450    |          858 |EA |     14.94 |10/28/2025|07:45:34|   |APP_BATCH |0053|7498508|261|    | Deficit quantity|7283644740    |Connector 14p YESC Kaizens Light Gray   |         |40     |
| 1815|7158597450    |        1,716 |EA |     29.87 |10/28/2025|14:15:17|   |APP_BATCH |0053|7498508|261|    | Deficit quantity|7283644740    |Connector 14p YESC Kaizens Light Gray   |         |40     |
| 1815|7158597550    |          768 |EA |     18.03 |10/22/2025|13:45:25|   |APP_BATCH |0053|7554604|261|    | Deficit quantity|7282644840    |Connector 8p YESC Kaizens Light Gray    |         |40     |
| 1815|7158597550    |          747 |EA |     17.54 |10/23/2025|17:15:17|   |APP_BATCH |0053|7554604|261|    | Deficit quantity|7282644840    |Connector 8p YESC Kaizens Light Gray    |         |40     |
| 1815|7158598550    |        2,310 |EA |     67.08 |10/29/2025|00:15:15|   |APP_BATCH |0053|7498520|261|    | Deficit quantity|7283645740    |Connector 10p YESC Kaizens Light Gray   |         |40     |
| 1815|7158598550    |          770 |EA |     22.36 |10/29/2025|03:15:36|   |APP_BATCH |0053|7498520|261|    | Deficit quantity|7283645740    |Connector 10p YESC Kaizens Light Gray   |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/22/2025|07:45:33|   |APP_BATCH |0053|7498964|261|    | Deficit quantity|7289778230    |Connector 2p 250 Black                  |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/22/2025|03:15:27|   |APP_BATCH |0053|7498964|261|    | Deficit quantity|7289778230    |Connector 2p 250 Black                  |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/22/2025|16:15:41|   |APP_BATCH |0053|7498965|261|    | Deficit quantity|7289778230    |Connector 2p 250 Black                  |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/22/2025|02:45:21|   |APP_BATCH |0053|7498965|261|    | Deficit quantity|7289778230    |Connector 2p 250 Black                  |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/22/2025|07:45:34|   |APP_BATCH |0053|7498965|261|    | Deficit quantity|7289778230    |Connector 2p 250 Black                  |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/22/2025|21:15:10|   |APP_BATCH |0053|7498965|261|    | Deficit quantity|7289778230    |Connector 2p 250 Black                  |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/22/2025|12:45:31|   |APP_BATCH |0053|7498965|261|    | Deficit quantity|7289778230    |Connector 2p 250 Black                  |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/23/2025|00:45:43|   |APP_BATCH |0053|7498965|261|    | Deficit quantity|7289778230    |Connector 2p 250 Black                  |         |40     |
| 1815|71585987      |        1,232 |EA |     14.02 |10/23/2025|12:15:38|   |APP_BATCH |0053|7498965|261|    | Deficit quantity|7289778230    |Connector 2p 250 Black                  |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/23/2025|18:45:36|   |APP_BATCH |0053|7498966|261|    | Deficit quantity|7289778240    |Connector 2p 250 Light Gray             |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/23/2025|22:15:21|   |APP_BATCH |0053|7498967|261|    | Deficit quantity|7289778240    |Connector 2p 250 Light Gray             |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/23/2025|17:45:30|   |APP_BATCH |0053|7498967|261|    | Deficit quantity|7289778240    |Connector 2p 250 Light Gray             |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/23/2025|13:15:36|   |APP_BATCH |0053|7498967|261|    | Deficit quantity|7289778240    |Connector 2p 250 Light Gray             |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/24/2025|22:45:31|   |APP_BATCH |0053|7498966|261|    | Deficit quantity|7289778240    |Connector 2p 250 Light Gray             |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/25/2025|01:15:34|   |APP_BATCH |0053|7498967|261|    | Deficit quantity|7289778240    |Connector 2p 250 Light Gray             |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/25/2025|13:15:38|   |APP_BATCH |0053|7498966|261|    | Deficit quantity|7289778240    |Connector 2p 250 Light Gray             |         |40     |
| 1815|71585987      |        1,386 |EA |     15.78 |10/25/2025|19:45:27|   |APP_BATCH |0053|7498967|261|    | Deficit quantity|7289778240    |Connector 2p 250 Light Gray             |         |40     |
