10/29/2025                                                                      Dynamic List Display                                                                             1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Plnt|Work ctr|Equipment|Func. Loc.|Material      |Component    |POS Create|HU          |ID number|RemQty|BUn|Date      |Time    |Name of user from SAP logon|FIFO      |FIFO    |
|1815|ME200101|         |CA2001    |S851101071059 |S851101071059|          |503058050   |         |0.000 |KG |10/28/2025|00:53:57|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |S851101071059|          |503058051   |         |0.000 |KG |10/28/2025|00:53:57|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |S851101071059|          |503058052   |         |0.000 |KG |10/28/2025|00:53:57|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |502570175   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |502570176   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |502570177   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503054531   |         |0.000 |KG |10/28/2025|14:41:58|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503297525   |         |0.000 |KG |10/28/2025|00:53:57|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503297526   |         |0.000 |KG |10/28/2025|00:53:57|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503297527   |         |0.000 |KG |10/28/2025|00:53:57|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503297528   |         |0.000 |KG |10/28/2025|00:53:57|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503297529   |         |0.000 |KG |10/28/2025|00:53:57|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503297530   |         |0.000 |KG |10/28/2025|00:53:57|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503297531   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503297532   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503297533   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503299662   |         |0.000 |KG |10/28/2025|14:41:58|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503299663   |         |0.000 |KG |10/28/2025|14:40:43|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503299664   |         |0.000 |KG |10/28/2025|14:40:43|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503299681   |         |0.000 |KG |10/28/2025|13:52:40|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |Y00000284    |          |503299682   |         |0.000 |KG |10/28/2025|13:52:40|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101101061 |M510104300   |          |502347445   |         |0.000 |KG |10/28/2025|10:58:06|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101101061 |M510104300   |          |502347470   |         |0.000 |KG |10/28/2025|10:58:06|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101101061 |M510104300   |          |502347473   |         |0.000 |KG |10/28/2025|10:58:06|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101101061 |M510104300   |          |502347479   |         |0.000 |KG |10/28/2025|10:58:06|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101101061 |Y00000290    |          |51I31407J   |         |0.000 |KG |10/28/2025|10:58:06|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101101061 |Y00000290    |          |51I31408J   |         |0.000 |KG |10/28/2025|10:58:06|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101101061 |Y00000290    |          |51I31410J   |         |0.000 |KG |10/28/2025|10:58:06|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31395J   |         |0.000 |KG |10/28/2025|07:57:07|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31396J   |         |0.000 |KG |10/28/2025|07:57:07|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31397J   |         |0.000 |KG |10/28/2025|07:57:07|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31398J   |         |0.000 |KG |10/28/2025|07:57:07|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31411J   |         |0.000 |KG |10/28/2025|11:53:20|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31412J   |         |0.000 |KG |10/28/2025|11:53:20|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31413J   |         |0.000 |KG |10/28/2025|11:53:20|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31414J   |         |0.000 |KG |10/28/2025|11:53:20|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31415J   |         |0.000 |KG |10/28/2025|12:12:24|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31416J   |         |0.000 |KG |10/28/2025|12:12:24|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31417J   |         |0.000 |KG |10/28/2025|12:12:24|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854100221061 |Y00000290    |          |51I31418J   |         |0.000 |KG |10/28/2025|12:12:24|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331056R|M510018800   |          |502300408   |         |0.000 |KG |10/28/2025|11:51:31|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331056R|M510018800   |          |502300412   |         |0.000 |KG |10/28/2025|11:51:32|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331056R|M510018800   |          |502300421   |         |0.000 |KG |10/28/2025|11:51:31|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331056R|M510018800   |          |503289412   |         |0.000 |KG |10/28/2025|12:04:41|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331056R|M510018800   |          |503289416   |         |0.000 |KG |10/28/2025|12:04:41|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331056R|M510018800   |          |503289419   |         |0.000 |KG |10/28/2025|12:04:41|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331056R|M510018800   |          |503289423   |         |0.000 |KG |10/28/2025|12:04:41|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331059 |M510018800   |          |503289420   |         |0.000 |KG |10/28/2025|21:19:34|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331059 |M510018800   |          |503289421   |         |0.000 |KG |10/28/2025|21:19:34|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331059 |M510018800   |          |503289425   |         |0.000 |KG |10/28/2025|21:19:34|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331059 |Y00000284    |          |503297738   |         |0.000 |KG |10/28/2025|21:19:34|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331059 |Y00000284    |          |503297739   |         |0.000 |KG |10/28/2025|21:19:34|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331059 |Y00000284    |          |503297740   |         |0.000 |KG |10/28/2025|21:19:34|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331070 |M510018800   |          |502300403   |         |0.000 |KG |10/28/2025|02:39:33|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331070 |M510018800   |          |502300411   |         |0.000 |KG |10/28/2025|02:39:33|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331070 |M510018800   |          |503289347   |         |0.000 |KG |10/28/2025|19:24:40|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331070 |M510018800   |          |503289351   |         |0.000 |KG |10/28/2025|19:24:40|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331070 |M510018800   |          |503289409   |         |0.000 |KG |10/28/2025|19:19:43|10826268                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331070 |M510018800   |          |503289414   |         |0.000 |KG |10/28/2025|19:24:40|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331070 |M510018800   |          |503289417   |         |0.000 |KG |10/28/2025|19:19:43|10826268                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331070 |M510018800   |          |503289426   |         |0.000 |KG |10/28/2025|19:19:43|10826268                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331070 |M510018800   |          |503289429   |         |0.000 |KG |10/28/2025|19:19:43|10826268                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300331070 |M510018800   |          |503289432   |         |0.000 |KG |10/28/2025|19:24:40|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075036   |         |0.000 |KG |10/28/2025|09:52:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075037   |         |0.000 |KG |10/28/2025|09:54:57|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075038   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075040   |         |0.000 |KG |10/28/2025|09:51:42|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075044   |         |0.000 |KG |10/28/2025|09:52:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075045   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075047   |         |0.000 |KG |10/28/2025|09:52:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075048   |         |0.000 |KG |10/28/2025|09:54:57|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075052   |         |0.000 |KG |10/28/2025|09:49:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075053   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075455   |         |0.000 |KG |10/28/2025|09:51:42|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075456   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075460   |         |0.000 |KG |10/28/2025|09:49:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075461   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075464   |         |0.000 |KG |10/28/2025|09:49:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075465   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075469   |         |0.000 |KG |10/28/2025|09:51:42|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075470   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075472   |         |0.000 |KG |10/28/2025|09:54:57|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |M510017200   |          |503075473   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I08918J   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31007J   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31008J   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31009J   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31010J   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31011J   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31012J   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31013J   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31014J   |         |0.000 |KG |10/28/2025|00:57:38|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31435J   |         |0.000 |KG |10/28/2025|09:52:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31436J   |         |0.000 |KG |10/28/2025|09:52:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31437J   |         |0.000 |KG |10/28/2025|09:54:57|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31438J   |         |0.000 |KG |10/28/2025|09:54:57|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31439J   |         |0.000 |KG |10/28/2025|09:49:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31440J   |         |0.000 |KG |10/28/2025|09:49:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31441J   |         |0.000 |KG |10/28/2025|09:51:42|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441061 |Y00000290    |          |51I31442J   |         |0.000 |KG |10/28/2025|09:51:42|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441064 |M510017200   |          |500619023   |         |0.000 |KG |10/28/2025|14:04:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441064 |M510017200   |          |500619034   |         |0.000 |KG |10/28/2025|11:58:37|10708627                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441064 |M510017200   |          |500619035   |         |0.000 |KG |10/28/2025|14:04:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441064 |M510017200   |          |500619042   |         |0.000 |KG |10/28/2025|11:58:37|10708627                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441064 |M510017200   |          |500619046   |         |0.000 |KG |10/28/2025|11:58:37|10708627                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441064 |M510017200   |          |500619052   |         |0.000 |KG |10/28/2025|14:04:56|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854300441064 |M510017200   |          |503075467   |         |0.000 |KG |10/28/2025|11:58:37|10708627                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854301251041 |M510092600   |          |51I11822J   |         |0.000 |KG |10/28/2025|23:08:28|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854301251041 |M510092600   |          |51I11834J   |         |0.000 |KG |10/28/2025|23:08:28|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300646   |         |0.000 |KG |10/28/2025|12:16:35|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300650   |         |0.000 |KG |10/28/2025|12:16:35|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300655   |         |0.000 |KG |10/28/2025|12:16:35|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300658   |         |0.000 |KG |10/28/2025|12:16:35|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300660   |         |0.000 |KG |10/28/2025|00:31:25|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300662   |         |0.000 |KG |10/28/2025|19:28:28|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300666   |         |0.000 |KG |10/28/2025|12:16:35|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300668   |         |0.000 |KG |10/28/2025|00:31:25|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300669   |         |0.000 |KG |10/28/2025|19:28:28|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300670   |         |0.000 |KG |10/28/2025|12:16:35|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300672   |         |0.000 |KG |10/28/2025|00:31:25|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300673   |         |0.000 |KG |10/28/2025|12:16:35|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300674   |         |0.000 |KG |10/28/2025|12:16:35|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300677   |         |0.000 |KG |10/28/2025|19:28:28|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300678   |         |0.000 |KG |10/28/2025|12:16:35|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300681   |         |0.000 |KG |10/28/2025|19:28:28|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |502300682   |         |0.000 |KG |10/28/2025|12:16:35|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131065 |M510022100   |          |503079889   |         |0.000 |KG |10/28/2025|00:31:25|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131067 |M510022100   |          |503289480   |         |0.000 |KG |10/28/2025|22:26:04|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131067 |M510022100   |          |503289500   |         |0.000 |KG |10/28/2025|22:26:04|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131067 |M510022100   |          |503289508   |         |0.000 |KG |10/28/2025|22:26:04|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854340131067 |M510022100   |          |503289509   |         |0.000 |KG |10/28/2025|22:26:04|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854710201059 |M510129100   |          |51H29167J   |         |0.000 |KG |10/28/2025|01:55:36|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854710201059 |M510129100   |          |51I01162J   |         |0.000 |KG |10/28/2025|01:55:36|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854710201059 |M510129100   |          |51I01275J   |         |0.000 |KG |10/28/2025|01:55:36|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854710201059 |M510129100   |          |51I23196J   |         |0.000 |KG |10/28/2025|01:55:36|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854710201059 |Y00000284    |          |503299683   |         |0.000 |KG |10/28/2025|01:55:36|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854710201059 |Y00000284    |          |503299684   |         |0.000 |KG |10/28/2025|01:55:36|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S854710201059 |Y00000284    |          |503299685   |         |0.000 |KG |10/28/2025|01:55:36|10833547                   |          |00:00:00|
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
